Date/Time,FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 03/12  19:00:00,20.0,20.0,20.005266582460007,20.0,1437098.146119983,0.0,865568.8815215924,0.0,410425.33573254189,0.0,2317808.747543258,0.0 
 03/12  20:00:00,20.0,20.0,20.0,20.0,1805762.324697632,0.0,1265723.9608765203,0.0,931325.3159726141,0.0,2726238.2737877408,0.0 
 03/12  21:00:00,20.0,20.000000000000005,20.0,20.0,2094834.0702026559,0.0,1575332.7322667202,0.0,1284706.9560892503,0.0,3038092.0969948407,0.0 
 03/12  22:00:00,20.0,20.0,20.0,20.0,2390403.5300557084,0.0,1886070.239478904,0.0,1626235.8631789904,0.0,3350838.1275511945,0.0 
 03/12  23:00:00,20.0,20.0,20.0,20.0,2586428.679994529,0.0,2094073.3252912148,0.0,1857430.4686734523,0.0,3567146.3956473905,0.0 
 03/12  24:00:00,20.000000000000005,20.0,20.0,20.0,2645468.0901443709,0.0,2163257.6385777706,0.0,1945142.8693396273,0.0,3655955.504125208,0.0 
 03/13  01:00:00,20.0,20.0,20.0,20.0,2628137.475597511,0.0,2155004.8333975968,0.0,1952388.6172372353,0.0,3674260.0238555406,0.0 
 03/13  02:00:00,20.0,20.0,20.0,20.0,2610467.9651708647,0.0,2145727.666199267,0.0,1956544.1981614247,0.0,3695689.80964809,0.0 
 03/13  03:00:00,20.0,20.0,20.0,20.0,2625170.7797203345,0.0,2168221.9102225687,0.0,1990955.9247058714,0.0,3748712.9403651275,0.0 
 03/13  04:00:00,20.0,20.0,20.0,20.0,2650418.891624327,0.0,2200804.766391922,0.0,2034492.621336835,0.0,3810832.544553397,0.0 
 03/13  05:00:00,20.0,20.0,20.0,20.0,2699731.296511558,0.0,2257046.8823793346,0.0,2100963.329653496,0.0,3895626.359085843,0.0 
 03/13  06:00:00,19.999999999999998,20.0,20.000000000000005,20.0,2809484.411541437,0.0,2373305.346452398,0.0,2227174.1817267148,0.0,4036211.2611569606,0.0 
 03/13  07:00:00,20.0,19.999999999999998,20.0,20.0,2916935.810886818,0.0,2485849.458395601,0.0,2347288.0161510726,0.0,4172680.9633125348,0.0 
 03/13  08:00:00,20.0,20.0,20.0,20.0,2935349.7325046744,0.0,2504572.0772823959,0.0,2363568.796746424,0.0,4210694.297799407,0.0 
