Date/Time,FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 01/15  02:00:00,20.0,20.0,20.0,20.0,8632293.410202364,0.0,8408806.83193567,0.0,8479672.219223135,0.0,12337406.628212745,0.0 
 01/15  03:00:00,20.0,20.0,20.000000000000005,20.0,8686976.63096529,0.0,8465161.038385613,0.0,8538820.918037489,0.0,12414375.636990324,0.0 
 01/15  04:00:00,20.0,20.0,20.0,20.0,8699483.51463861,0.0,8479380.565176689,0.0,8555868.782044976,0.0,12452784.437580139,0.0 
 01/15  05:00:00,20.0,20.0,19.999999999999998,20.0,8768143.858482676,0.0,8549510.85777105,0.0,8628250.711081448,0.0,12545595.177206176,0.0 
 01/15  06:00:00,20.0,20.0,20.000000000000005,20.0,8931991.159171349,0.0,8714495.728355455,0.0,8794757.518313438,0.0,12728586.51550576,0.0 
 01/15  07:00:00,20.0,20.0,20.0,20.0,9156036.088170827,0.0,8939507.281229938,0.0,9020895.23588706,0.0,12968979.56330732,0.0 
 01/15  08:00:00,20.0,20.0,20.0,20.0,9237438.648463037,0.0,9022294.175330285,0.0,9105708.67101328,0.0,13077196.586322306,0.0 
 01/15  09:00:00,20.0,20.0,20.0,20.0,8957709.470868726,0.0,8700752.796035728,0.0,8693558.245441739,0.0,12696071.678587037,0.0 
 01/15  10:00:00,20.0,20.0,20.000000000000005,20.0,8494722.626079184,0.0,8174544.2752300039,0.0,8035255.403394354,0.0,12034703.89457731,0.0 
 01/15  11:00:00,20.0,20.0,20.0,20.0,7827969.661049802,0.0,7435307.5076422099,0.0,7154567.569317052,0.0,11130780.41099357,0.0 
 01/15  12:00:00,20.0,20.0,20.0,20.0,7047784.068943147,0.0,6607771.168947339,0.0,6242910.979542734,0.0,10188642.589590997,0.0 
