Date/Time,FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 02/04  10:00:00,20.0,20.0,20.0,20.0,5796221.0901932199,0.0,5466258.134411085,0.0,5358371.252311358,0.0,8180589.534626712,0.0 
 02/04  11:00:00,20.0,20.0,20.0,20.0,5354655.53585299,0.0,4992878.822196,0.0,4817119.48424094,0.0,7663319.136111504,0.0 
 02/04  12:00:00,19.999999999999998,20.0,20.000000000000005,20.0,4922441.895164621,0.0,4537766.455863841,0.0,4306744.571758613,0.0,7167673.5837555,0.0 
 02/04  13:00:00,20.0,20.0,20.0,20.0,4487558.893775783,0.0,4089136.4619034125,0.0,3818844.271212663,0.0,6685828.746465682,0.0 
 02/04  14:00:00,20.0,20.0,20.0,20.0,4167304.551939336,0.0,3776401.0140278555,0.0,3521606.071358598,0.0,6368134.622345381,0.0 
 02/04  15:00:00,20.0,20.0,20.0,20.0,3895895.0023578025,0.0,3519777.070589973,0.0,3295075.302279651,0.0,6129074.352069092,0.0 
 02/04  16:00:00,20.0,20.0,20.0,20.0,3662983.4654610475,0.0,3313578.4012261487,0.0,3145484.2815015476,0.0,5973163.75061667,0.0 
 02/04  17:00:00,20.0,20.0,20.0,20.0,3671297.3442460198,0.0,3357177.829044756,0.0,3264587.6141353219,0.0,6085383.213706771,0.0 
 02/04  18:00:00,20.0,20.0,20.0,20.0,3874772.6522643279,0.0,3588055.5747035716,0.0,3554553.043493432,0.0,6372916.072113869,0.0 
 02/04  19:00:00,20.0,20.0,20.0,20.0,4124909.4760276877,0.0,3846872.6012592727,0.0,3833322.858692943,0.0,6651577.422312523,0.0 
 02/04  20:00:00,20.0,20.0,20.0,20.0,4315503.5640072789,0.0,4041938.8668096086,0.0,4039083.9533635696,0.0,6849433.467917943,0.0 
